PowerCapacity	Unit	Zone	Technology	Fuel	Efficiency	MinUpTime	MinDownTime	RampUpRate	RampDownRate	StartUpCost	NoLoadCost	RampingCost	PartLoadMin	MinEfficiency	StartUpTime	CO2Intensity	CHPType	CHPPowerToHeat	STOCapacity	STOSelfDischarge	STOMaxChargingPower	STOChargingEfficiency	id
0.5	PKV Kraftwerk_BNA1335b	DE	STUR	GAS	0.3498	9.558732394	7.812253521	0.040224969	0.040224969	112542.12	0	0	0.4	0.525	1	0.45							BNA1335b
846	Gemeinschaftskraftwerk Irsching _BNA0994	DE	COMC	GAS	0.585	5	1	0.038508725	0.038508725	112542.12	0	0	0.4	0.525	1	0.45							BNA0994
561	Ulrich Hartmann (Irsching)_BNA0995	DE	COMC	GAS	0.5895	5	1	0.038508725	0.038508725	112542.12	0	0	0.4	0.525	1	0.45							BNA0995
13.5	STW_BNA1407	DE	STUR	GAS	0.3927	9.558732394	7.812253521	0.040224969	0.040224969	112542.12	0	0	0.4	0.525	1	0.45							BNA1407
55	Gersteinwerk_BNA1042	DE	GTUR	GAS	0.3098	0	0	1	1	112542.12	0	0	0.4	0.525	1	0.45							BNA1042
55	Gersteinwerk_BNA1039	DE	COMC	GAS	0.4185	5	1	0.038508725	0.038508725	112542.12	0	0	0.4	0.525	1	0.45							BNA1039
55	Gersteinwerk_BNA1040	DE	COMC	GAS	0.4185	5	1	0.038508725	0.038508725	112542.12	0	0	0.4	0.525	1	0.45							BNA1040
55	Gersteinwerk_BNA1041	DE	GTUR	GAS	0.3098	0	0	1	1	112542.12	0	0	0.4	0.525	1	0.45							BNA1041
355	Gersteinwerk_BNA1043	DE	STUR	GAS	0.3553	9.558732394	7.812253521	0.040224969	0.040224969	112542.12	0	0	0.4	0.525	1	0.45							BNA1043
355	Gersteinwerk_BNA1044	DE	COMC	GAS	0.4185	5	1	0.038508725	0.038508725	112542.12	0	0	0.4	0.525	1	0.45							BNA1044
355	Gersteinwerk_BNA1045	DE	COMC	GAS	0.4185	5	1	0.038508725	0.038508725	112542.12	0	0	0.4	0.525	1	0.45							BNA1045
112	Gersteinwerk_BNA1046b	DE	GTUR	GAS	0.3384	0	0	1	1	112542.12	0	0	0.4	0.525	1	0.45							BNA1046b
51.9	Gasturbine_BNA1279	DE	COMC	GAS	0.522	5	1	0.038508725	0.038508725	112542.12	0	0	0.4	0.525	1	0.45							BNA1279
25	Wi-Biebrich_BNA1056	DE	STUR	GAS	0.3916	9.558732394	7.812253521	0.040224969	0.040224969	112542.12	0	0	0.4	0.525	1	0.45							BNA1056
13.2	Gaskraftwerk_BNA1465b	DE	STUR	GAS	0.3575	9.558732394	7.812253521	0.040224969	0.040224969	112542.12	0	0	0.4	0.525	1	0.45							BNA1465b
13	BHKW_BNA1504	DE	STUR	GAS	0.3993	9.558732394	7.812253521	0.040224969	0.040224969	112542.12	0	0	0.4	0.525	1	0.45							BNA1504
40	Spitzenlastkraftwerk Wolfen_BNA1074	DE	STUR	GAS	0.3817	9.558732394	7.812253521	0.040224969	0.040224969	112542.12	0	0	0.4	0.525	1	0.45							BNA1074
10.4	BHKW Braunschweig_BNA1677	DE	STUR	GAS	0.4015	9.558732394	7.812253521	0.040224969	0.040224969	112542.12	0	0	0.4	0.525	1	0.45							BNA1677
11.5	Co-Generation_BNA1284	DE	STUR	GAS	0.3751	9.558732394	7.812253521	0.040224969	0.040224969	112542.12	0	0	0.4	0.525	1	0.45							BNA1284
59	HKW Wörth_BNA1078	DE	STUR	GAS	0.3938	9.558732394	7.812253521	0.040224969	0.040224969	112542.12	0	0	0.4	0.525	1	0.45							BNA1078
19	Sigmundshall_BNA1285	DE	STUR	GAS	0.3564	9.558732394	7.812253521	0.040224969	0.040224969	112542.12	0	0	0.4	0.525	1	0.45							BNA1285
82	HKW Barmen_BNA1082	DE	COMC	GAS	0.5625	5	1	0.038508725	0.038508725	112542.12	0	0	0.4	0.525	1	0.45		110					BNA1082
23	Heizkraftwerke an der Friedensbrücke_BNA1085	DE	COMC	GAS	0.4095	5	1	0.038508725	0.038508725	112542.12	0	0	0.4	0.525	1	0.45		40.53278689					BNA1085
25	Heizkraftwerke an der Friedensbrücke_BNA1086	DE	COMC	GAS	0.5085	5	1	0.038508725	0.038508725	112542.12	0	0	0.4	0.525	1	0.45		44.05737705					BNA1086
29.5	Heizkraftwerke an der Friedensbrücke_BNA1087	DE	COMC	GAS	0.5805	5	1	0.038508725	0.038508725	112542.12	0	0	0.4	0.525	1	0.45		51.98770492					BNA1087
44.5	Heizkraftwerke an der Friedensbrücke_BNA1088	DE	COMC	GAS	0.5625	5	1	0.038508725	0.038508725	112542.12	0	0	0.4	0.525	1	0.45		78.42213115					BNA1088
52	Zielitz_BNA1089	DE	STUR	GAS	0.3806	9.558732394	7.812253521	0.040224969	0.040224969	112542.12	0	0	0.4	0.525	1	0.45							BNA1089
15.1	Gaskraftwerk_BNA1094	DE	STUR	GAS	0.3476	9.558732394	7.812253521	0.040224969	0.040224969	112542.12	0	0	0.4	0.525	1	0.45							BNA1094
22	Ford Saarlouis_BNA1859	DE	STUR	GAS	0.4026	9.558732394	7.812253521	0.040224969	0.040224969	112542.12	0	0	0.4	0.525	1	0.45							BNA1859
39.1	HKW West M5_BNA1868	DE	STUR	GAS	0.4037	9.558732394	7.812253521	0.040224969	0.040224969	112542.12	0	0	0.4	0.525	1	0.45							BNA1868
27	Heizkraftwerk_BNA1337a	DE	STUR	GAS	0.365447	9.558732394	7.812253521	0.040224969	0.040224969	112542.12	0	0	0.4	0.525	1	0.45							BNA1337a
14.4	Heizkraftwerk Süd_BNA0118	DE	STUR	GAS	0.3509	9.558732394	7.812253521	0.040224969	0.040224969	112542.12	0	0	0.4	0.525	1	0.45							BNA0118
50	GuD Anlage Spreetal_BNA0913	DE	COMC	GAS	0.5805	5	1	0.038508725	0.038508725	112542.12	0	0	0.4	0.525	1	0.45							BNA0913
12.2	HKW Kassel_BNA0059a	DE	STUR	GAS	0.3421	9.558732394	7.812253521	0.040224969	0.040224969	112542.12	0	0	0.4	0.525	1	0.45							BNA0059a
21	Kraftwerk Freudenberg Weinheim_BNA1275	DE	STUR	GAS	0.3905	9.558732394	7.812253521	0.040224969	0.040224969	112542.12	0	0	0.4	0.525	1	0.45							BNA1275
21	Kraftwerk Freudenberg Weinheim_BNA1276	DE	STUR	GAS	0.3652	9.558732394	7.812253521	0.040224969	0.040224969	112542.12	0	0	0.4	0.525	1	0.45							BNA1276
190	Dow Stade_BNA0918a	DE	STUR	GAS	0.3542	9.558732394	7.812253521	0.040224969	0.040224969	112542.12	0	0	0.4	0.525	1	0.45							BNA0918a
55	Heizkraftwerk Stuttgart-Gaisburg_BNA0933	DE	GTUR	GAS	0.3098	0	0	1	1	112542.12	0	0	0.4	0.525	1	0.45							BNA0933
55	Gasturbinenkraftwerk Bielefeld Ummeln_BNA0099	DE	GTUR	GAS	0.315	0	0	1	1	112542.12	0	0	0.4	0.525	1	0.45							BNA0099
65	Kraftwerk Veltheim_BNA0810	DE	GTUR	GAS	0.3124	0	0	1	1	112542.12	0	0	0.4	0.525	1	0.45							BNA0810
335	Kraftwerk Veltheim_BNA0811	DE	STUR	GAS	0.3575	9.558732394	7.812253521	0.040224969	0.040224969	112542.12	0	0	0.4	0.525	1	0.45							BNA0811
80	Freimann GT 1_BNA0681	DE	GTUR	GAS	0.315	0	0	1	1	112542.12	0	0	0.4	0.525	1	0.45							BNA0681
80	Freimann GT 2_BNA0682	DE	GTUR	GAS	0.315	0	0	1	1	112542.12	0	0	0.4	0.525	1	0.45							BNA0682
9	GuD-Ikw Staßfurt_BNA0922a	DE	COMC	GAS	0.522	5	1	0.038508725	0.038508725	112542.12	0	0	0.4	0.525	1	0.45							BNA0922a
144	Lichterfelde_BNA0080	DE	STUR	GAS	0.3828	9.558732394	7.812253521	0.040224969	0.040224969	112542.12	0	0	0.4	0.525	1	0.45		240					BNA0080
11.3	Heizkraftwerk Pforzheim GmbH_BNA0799	DE	STUR	GAS	0.3509	9.558732394	7.812253521	0.040224969	0.040224969	112542.12	0	0	0.4	0.525	1	0.45							BNA0799
37.5	Thyrow_BNA0735	DE	GTUR	GAS	0.3514	0	0	1	1	112542.12	0	0	0.4	0.525	1	0.45							BNA0735
37.5	Thyrow_BNA0736	DE	GTUR	GAS	0.3514	0	0	1	1	112542.12	0	0	0.4	0.525	1	0.45							BNA0736
37.5	Thyrow_BNA0737	DE	GTUR	GAS	0.3514	0	0	1	1	112542.12	0	0	0.4	0.525	1	0.45							BNA0737
155	KW Hastedt_BNA0140	DE	STUR	GAS	0.3542	9.558732394	7.812253521	0.040224969	0.040224969	112542.12	0	0	0.4	0.525	1	0.45							BNA0140
56	HKW Niederrad_BNA0288	DE	COMC	GAS	0.4185	5	1	0.038508725	0.038508725	112542.12	0	0	0.4	0.525	1	0.45		96.88888889					BNA0288
1410	Brokdorf_BNA0157	DE	STUR	NUC	0.33	9.558732394	7.812253521	0.040224969	0.040224969	200000	0	0	0.9	0.405	72	0							BNA0157
1360	Grohnde_BNA0251	DE	STUR	NUC	0.33	9.558732394	7.812253521	0.040224969	0.040224969	200000	0	0	0.9	0.405	72	0							BNA0251
1410	Isar 2_BNA0263	DE	STUR	NUC	0.33	9.558732394	7.812253521	0.040224969	0.040224969	200000	0	0	0.9	0.405	72	0							BNA0263
1288	Kernkraft Gundremmingen _BNA0382	DE	STUR	NUC	0.33	9.558732394	7.812253521	0.040224969	0.040224969	200000	0	0	0.9	0.405	72	0							BNA0382
1336	Kernkraftwerk Emsland_BNA0607	DE	STUR	NUC	0.33	9.558732394	7.812253521	0.040224969	0.040224969	200000	0	0	0.9	0.405	72	0							BNA0607
1310	Gemeinschaftskernkraftwerk Neckarwestheim II_BNA0686	DE	STUR	NUC	0.33	9.558732394	7.812253521	0.040224969	0.040224969	200000	0	0	0.9	0.405	72	0							BNA0686
1402	Kernkraftwerk Philippsburg 2_BNA0802	DE	STUR	NUC	0.33	9.558732394	7.812253521	0.040224969	0.040224969	200000	0	0	0.9	0.405	72	0							BNA0802
1275	Grafenrheinfeld_BNA0355	DE	STUR	NUC	0.33	9.558732394	7.812253521	0.040224969	0.040224969	200000	0	0	0.9	0.405	72	0							BNA0355
1284	Kernkraft Gundremmingen _BNA0381	DE	STUR	NUC	0.33	9.558732394	7.812253521	0.040224969	0.040224969	200000	0	0	0.9	0.405	72	0							BNA0381
2.8	Werkskraftwerk Sappi Alfeld_BNA0012d	DE	STUR	OIL	0.3784	9.558732394	7.812253521	0.040224969	0.040224969	35280.965	0	0	0.3	0.41	7	0.79							BNA0012d
0.5	Notstromdiesel_BNA1337d	DE	STUR	OIL	0.3751	9.558732394	7.812253521	0.040224969	0.040224969	35280.965	0	0	0.3	0.41	7	0.79							BNA1337d
0.8	Kraftwerk_BNA1293d	DE	STUR	OIL	0.3795	9.558732394	7.812253521	0.040224969	0.040224969	35280.965	0	0	0.3	0.41	7	0.79							BNA1293d
276	Wilmersdorf_BNA0083	DE	STUR	OIL	0.3597	9.558732394	7.812253521	0.040224969	0.040224969	35280.965	0	0	0.3	0.41	7	0.79		330					BNA0083
51	Moabit_BNA0085b	DE	GTUR	OIL	0.3046	0	0	1	1	35280.965	0	0	0.3	0.41	7	0.79							BNA0085b
86	KW Mittelsbüren_BNA0141	DE	GTUR	OIL	0.3124	0	0	1	1	35280.965	0	0	0.3	0.41	7	0.79							BNA0141
86.2	GT_BNA0222	DE	GTUR	OIL	0.3202	0	0	1	1	35280.965	0	0	0.3	0.41	7	0.79							BNA0222
24.8	Kraftwerk Fulda_BNA0318	DE	STUR	OIL	0.3971	9.558732394	7.812253521	0.040224969	0.040224969	35280.965	0	0	0.3	0.41	7	0.79							BNA0318
17	Spitzenlastkraftwerk Sermuth_BNA0369	DE	STUR	OIL	0.3795	9.558732394	7.812253521	0.040224969	0.040224969	35280.965	0	0	0.3	0.41	7	0.79							BNA0369
120	Spitzenlastkraftwerk Großkayna_BNA0373	DE	GTUR	OIL	0.3644	0	0	1	1	35280.965	0	0	0.3	0.41	7	0.79							BNA0373
386	Ingolstadt_BNA0378	DE	STUR	OIL	0.3553	9.558732394	7.812253521	0.040224969	0.040224969	35280.965	0	0	0.3	0.41	7	0.79							BNA0378
386	Ingolstadt_BNA0379	DE	STUR	OIL	0.3564	9.558732394	7.812253521	0.040224969	0.040224969	35280.965	0	0	0.3	0.41	7	0.79							BNA0379
38	EEV_BNA1294	DE	STUR	OIL	0.3773	9.558732394	7.812253521	0.040224969	0.040224969	35280.965	0	0	0.3	0.41	7	0.79							BNA1294
23.2	Kraftwerk Hausham_BNA0427	DE	GTUR	OIL	0.3332	0	0	1	1	35280.965	0	0	0.3	0.41	7	0.79							BNA0427
23.2	Kraftwerk Hausham_BNA0428	DE	GTUR	OIL	0.3332	0	0	1	1	35280.965	0	0	0.3	0.41	7	0.79							BNA0428
23.2	Kraftwerk Hausham_BNA0429	DE	GTUR	OIL	0.3332	0	0	1	1	35280.965	0	0	0.3	0.41	7	0.79							BNA0429
23.2	Kraftwerk Hausham_BNA0430	DE	GTUR	OIL	0.3332	0	0	1	1	35280.965	0	0	0.3	0.41	7	0.79							BNA0430
44.5	Kraftwerk Raffinerie Heide_BNA1526	DE	STUR	OIL	0.3432	9.558732394	7.812253521	0.040224969	0.040224969	35280.965	0	0	0.3	0.41	7	0.79							BNA1526
4.8	Abfallentsorgungszentrum Asdonkshof_BNA1166	DE	STUR	OIL	0.3817	9.558732394	7.812253521	0.040224969	0.040224969	35280.965	0	0	0.3	0.41	7	0.79							BNA1166
45	MiRO_BNA0516	DE	STUR	OIL	0.3795	9.558732394	7.812253521	0.040224969	0.040224969	35280.965	0	0	0.3	0.41	7	0.79							BNA0516
25	MiRO_BNA0517	DE	STUR	OIL	0.3795	9.558732394	7.812253521	0.040224969	0.040224969	35280.965	0	0	0.3	0.41	7	0.79							BNA0517
80	Raffineriekraftwerk Köln Godorf_BNA0547	DE	COMC	OIL	0.38	5	1	0.038508725	0.038508725	35280.965	0	0	0.3	0.41	7	0.79		235					BNA0547
92.5	Raffineriekraftwerk_BNA0596	DE	COMC	OIL	0.38	5	1	0.038508725	0.038508725	35280.965	0	0	0.3	0.41	7	0.79		208					BNA0596
77.4	Dampfkraftwerk Marbach am Neckar_BNA0647	DE	GTUR	OIL	0.3046	0	0	1	1	35280.965	0	0	0.3	0.41	7	0.79							BNA0647
85	Dampfkraftwerk Marbach am Neckar_BNA0648	DE	COMC	OIL	0.38	5	1	0.038508725	0.038508725	35280.965	0	0	0.3	0.41	7	0.79							BNA0648
263.5	Dampfkraftwerk Marbach am Neckar_BNA0649	DE	COMC	OIL	0.38	5	1	0.038508725	0.038508725	35280.965	0	0	0.3	0.41	7	0.79							BNA0649
11.4	DKW Nord_BNA1212	DE	STUR	OIL	0.3718	9.558732394	7.812253521	0.040224969	0.040224969	35280.965	0	0	0.3	0.41	7	0.79							BNA1212
88	Itzehoe_BNA0759	DE	STUR	OIL	0.3542	9.558732394	7.812253521	0.040224969	0.040224969	35280.965	0	0	0.3	0.41	7	0.79							BNA0759
87	Audorf_BNA0766	DE	STUR	OIL	0.3553	9.558732394	7.812253521	0.040224969	0.040224969	35280.965	0	0	0.3	0.41	7	0.79							BNA0766
28	IKS PCK Schwedt_BNA0894a	DE	STUR	OIL	0.3542	9.558732394	7.812253521	0.040224969	0.040224969	35280.965	0	0	0.3	0.41	7	0.79		15.4					BNA0894a
34.5	IKS PCK Schwedt_BNA0894b	DE	STUR	OIL	0.3784	9.558732394	7.812253521	0.040224969	0.040224969	35280.965	0	0	0.3	0.41	7	0.79		18.975					BNA0894b
106	IKS PCK Schwedt_BNA0894c	DE	STUR	OIL	0.3817	9.558732394	7.812253521	0.040224969	0.040224969	35280.965	0	0	0.3	0.41	7	0.79		58.3					BNA0894c
106	IKS PCK Schwedt_BNA0894d	DE	STUR	OIL	0.3828	9.558732394	7.812253521	0.040224969	0.040224969	35280.965	0	0	0.3	0.41	7	0.79		58.3					BNA0894d
59	IKS PCK Schwedt_BNA0894e	DE	STUR	OIL	0.3971	9.558732394	7.812253521	0.040224969	0.040224969	35280.965	0	0	0.3	0.41	7	0.79		32.45					BNA0894e
11.4	DKW Leinau_BNA1227	DE	STUR	OIL	0.3663	9.558732394	7.812253521	0.040224969	0.040224969	35280.965	0	0	0.3	0.41	7	0.79							BNA1227
23.3	Restmüll-Heizkraftwerk Stuttgart-Münster_BNA0937	DE	GTUR	OIL	0.3124	0	0	1	1	35280.965	0	0	0.3	0.41	7	0.79		95.11506849					BNA0937
23.3	Restmüll-Heizkraftwerk Stuttgart-Münster_BNA0938	DE	GTUR	OIL	0.3124	0	0	1	1	35280.965	0	0	0.3	0.41	7	0.79		95.11506849					BNA0938
23.3	Restmüll-Heizkraftwerk Stuttgart-Münster_BNA0939b	DE	GTUR	OIL	0.3124	0	0	1	1	35280.965	0	0	0.3	0.41	7	0.79		95.11506849					BNA0939b
415	Irsching_BNA0993	DE	STUR	OIL	0.3564	9.558732394	7.812253521	0.040224969	0.040224969	35280.965	0	0	0.3	0.41	7	0.79		25					BNA0993
136	Kraftwerk Walheim_BNA1004	DE	GTUR	OIL	0.3306	0	0	1	1	35280.965	0	0	0.3	0.41	7	0.79							BNA1004
24	SKW Gasturbine_BNA1007a	DE	GTUR	OIL	0.3488	0	0	1	1	35280.965	0	0	0.3	0.41	7	0.79							BNA1007a
10.5	SKW Diesel_BNA1007b	DE	STUR	OIL	0.3608	9.558732394	7.812253521	0.040224969	0.040224969	35280.965	0	0	0.3	0.41	7	0.79							BNA1007b
50.5	Wedel_BNA1015	DE	GTUR	OIL	0.3072	0	0	1	1	35280.965	0	0	0.3	0.41	7	0.79							BNA1015
50.5	Wedel_BNA1016	DE	GTUR	OIL	0.3072	0	0	1	1	35280.965	0	0	0.3	0.41	7	0.79							BNA1016
206	Kraftwerk Werdohl-Elverlingsen_BNA1036	DE	COMC	OIL	0.38	5	1	0.038508725	0.038508725	35280.965	0	0	0.3	0.41	7	0.79							BNA1036
66.3	Kraftwerk_BNA1280	DE	COMC	OIL	0.38	5	1	0.038508725	0.038508725	35280.965	0	0	0.3	0.41	7	0.79							BNA1280
56	Wilhelmshaven_BNA1060	DE	GTUR	OIL	0.3098	0	0	1	1	35280.965	0	0	0.3	0.41	7	0.79							BNA1060
60	Spitzenlastanlage Barmen_BNA1083	DE	COMC	OIL	0.38	5	1	0.038508725	0.038508725	35280.965	0	0	0.3	0.41	7	0.79		80.48780488					BNA1083
23.3	EZ1_BNA1400b	DE	STUR	OIL	0.3773	9.558732394	7.812253521	0.040224969	0.040224969	35280.965	0	0	0.3	0.41	7	0.79							BNA1400b
46	Zolling_BNA1092	DE	GTUR	OIL	0.3176	0	0	1	1	35280.965	0	0	0.3	0.41	7	0.79							BNA1092
30	HKW Flensburg_BNA0269	DE	COMC	OIL	0.38	5	1	0.038508725	0.038508725	35280.965	0	0	0.3	0.41	7	0.79		45					BNA0269
19	Spitzenkraftwerk_BNA1338	DE	STUR	OIL	0.3608	9.558732394	7.812253521	0.040224969	0.040224969	35280.965	0	0	0.3	0.41	7	0.79							BNA1338
63.5	Brunsbüttel_BNA0162	DE	GTUR	OIL	0.3098	0	0	1	1	35280.965	0	0	0.3	0.41	7	0.79							BNA0162
63.5	Brunsbüttel_BNA0163	DE	GTUR	OIL	0.3098	0	0	1	1	35280.965	0	0	0.3	0.41	7	0.79							BNA0163
63.5	Brunsbüttel_BNA0164	DE	GTUR	OIL	0.3098	0	0	1	1	35280.965	0	0	0.3	0.41	7	0.79							BNA0164
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
12.5	IHKW Andernach_BNA1291	DE	STUR	WST	0.33	9.558732394	7.812253521	0.040224969	0.040224969	0	0	0	0.3	0.465	0	0							BNA1291
10	AVA GmbH_BNA1295	DE	STUR	WST	0.33	9.558732394	7.812253521	0.040224969	0.040224969	0	0	0	0.3	0.465	0	0							BNA1295
36	Reuter_BNA0084	DE	STUR	WST	0.33	9.558732394	7.812253521	0.040224969	0.040224969	0	0	0	0.3	0.465	0	0							BNA0084
35	Dampfturbinenanlage der EBS-Kessel_BNA0088b	DE	COMC	WST	0.33	5	1	0.038508725	0.038508725	0	0	0	0.3	0.465	0	0		80.3960396					BNA0088b
34	MVA Bielefeld_BNA0097	DE	STUR	WST	0.33	9.558732394	7.812253521	0.040224969	0.040224969	0	0	0	0.3	0.465	0	0							BNA0097
9.9	PD energy GmbH_BNA1108	DE	STUR	WST	0.33	9.558732394	7.812253521	0.040224969	0.040224969	0	0	0	0.3	0.465	0	0							BNA1108
9.5	Restmüllheizkraftwerk Böblingen_BNA1110	DE	STUR	WST	0.33	9.558732394	7.812253521	0.040224969	0.040224969	0	0	0	0.3	0.465	0	0							BNA1110
12	Heizkraftwerk Karlstraße_BNA0117a	DE	STUR	WST	0.33	9.558732394	7.812253521	0.040224969	0.040224969	0	0	0	0.3	0.465	0	0							BNA0117a
33	KW Hafen_BNA0139	DE	STUR	WST	0.33	9.558732394	7.812253521	0.040224969	0.040224969	0	0	0	0.3	0.465	0	0							BNA0139
44	MHKW_BNA1114	DE	STUR	WST	0.33	9.558732394	7.812253521	0.040224969	0.040224969	0	0	0	0.3	0.465	0	0							BNA1114
14	BEG_BNA1116	DE	STUR	WST	0.33	9.558732394	7.812253521	0.040224969	0.040224969	0	0	0	0.3	0.465	0	0							BNA1116
12.5	MHKW Burgkirchen_BNA1119	DE	STUR	WST	0.33	9.558732394	7.812253521	0.040224969	0.040224969	0	0	0	0.3	0.465	0	0							BNA1119
48.9	DT_BNA0223a	DE	STUR	WST	0.33	9.558732394	7.812253521	0.040224969	0.040224969	0	0	0	0.3	0.465	0	0							BNA0223a
53.7	DT_BNA0223b	DE	STUR	WST	0.33	9.558732394	7.812253521	0.040224969	0.040224969	0	0	0	0.3	0.465	0	0							BNA0223b
13.6	TREA Breisgau_BNA1139	DE	STUR	WST	0.33	9.558732394	7.812253521	0.040224969	0.040224969	0	0	0	0.3	0.465	0	0							BNA1139
38	Karnap_BNA0519	DE	STUR	WST	0.33	9.558732394	7.812253521	0.040224969	0.040224969	0	0	0	0.3	0.465	0	0							BNA0519
26	MHKW Frankfurt_BNA0287a	DE	STUR	WST	0.33	9.558732394	7.812253521	0.040224969	0.040224969	0	0	0	0.3	0.465	0	0							BNA0287a
46.5	MHKW Frankfurt_BNA0287b	DE	STUR	WST	0.33	9.558732394	7.812253521	0.040224969	0.040224969	0	0	0	0.3	0.465	0	0							BNA0287b
17	Steinbeis Energie_BNA1330	DE	STUR	WST	0.33	9.558732394	7.812253521	0.040224969	0.040224969	0	0	0	0.3	0.465	0	0							BNA1330
11	EEW Göppingen_BNA1144	DE	STUR	WST	0.33	9.558732394	7.812253521	0.040224969	0.040224969	0	0	0	0.3	0.465	0	0							BNA1144
23.3	EEW Großräschen_BNA0380	DE	STUR	WST	0.33	9.558732394	7.812253521	0.040224969	0.040224969	0	0	0	0.3	0.465	0	0							BNA0380
24	MVR Müllverwertung Rugenberger Damm GmbH & Co. KG_BNA0398	DE	STUR	WST	0.33	9.558732394	7.812253521	0.040224969	0.040224969	0	0	0	0.3	0.465	0	0							BNA0398
14.7	Enertec Hameln_BNA0407	DE	STUR	WST	0.33	9.558732394	7.812253521	0.040224969	0.040224969	0	0	0	0.3	0.465	0	0							BNA0407
14.6	MVA Hamm_BNA1148	DE	STUR	WST	0.33	9.558732394	7.812253521	0.040224969	0.040224969	0	0	0	0.3	0.465	0	0							BNA1148
22.5	EEW Energy from Waste Hannover GmbH_BNA0417	DE	STUR	WST	0.33	9.558732394	7.812253521	0.040224969	0.040224969	0	0	0	0.3	0.465	0	0							BNA0417
37.5	TRV Buschhaus_BNA0438	DE	STUR	WST	0.33	9.558732394	7.812253521	0.040224969	0.040224969	0	0	0	0.3	0.465	0	0							BNA0438
12.5	RZR Herten I_BNA1154	DE	STUR	WST	0.33	9.558732394	7.812253521	0.040224969	0.040224969	0	0	0	0.3	0.465	0	0							BNA1154
17.1	RZR Herten II_BNA1155	DE	STUR	WST	0.33	9.558732394	7.812253521	0.040224969	0.040224969	0	0	0	0.3	0.465	0	0							BNA1155
33.4	EBKW Knapsack_BNA1490	DE	STUR	WST	0.33	9.558732394	7.812253521	0.040224969	0.040224969	0	0	0	0.3	0.465	0	0							BNA1490
25.5	MVA Ingolstadt_BNA1161	DE	STUR	WST	0.33	9.558732394	7.812253521	0.040224969	0.040224969	0	0	0	0.3	0.465	0	0							BNA1161
12.6	AMK - Abfallentsorgungsgesellschaft des Märkischen Kreises mbH_BNA1289	DE	STUR	WST	0.33	9.558732394	7.812253521	0.040224969	0.040224969	0	0	0	0.3	0.465	0	0							BNA1289
16	Abfallentsorgungszentrum Asdonkshof_BNA1167	DE	STUR	WST	0.33	9.558732394	7.812253521	0.040224969	0.040224969	0	0	0	0.3	0.465	0	0							BNA1167
14.7	Müllheizkraftwerk_BNA1168	DE	STUR	WST	0.33	9.558732394	7.812253521	0.040224969	0.040224969	0	0	0	0.3	0.465	0	0							BNA1168
45.1	RMVA Köln_BNA1184	DE	STUR	WST	0.33	9.558732394	7.812253521	0.040224969	0.040224969	0	0	0	0.3	0.465	0	0							BNA1184
13.5	MKVA Krefeld_BNA1186a	DE	STUR	WST	0.33	9.558732394	7.812253521	0.040224969	0.040224969	0	0	0	0.3	0.465	0	0							BNA1186a
13.8	MKVA Krefeld_BNA1186b	DE	STUR	WST	0.33	9.558732394	7.812253521	0.040224969	0.040224969	0	0	0	0.3	0.465	0	0							BNA1186b
1.5	MKVA Krefeld_BNA1186c	DE	STUR	WST	0.33	9.558732394	7.812253521	0.040224969	0.040224969	0	0	0	0.3	0.465	0	0							BNA1186c
2.8	MKVA Krefeld_BNA1186d	DE	STUR	WST	0.33	9.558732394	7.812253521	0.040224969	0.040224969	0	0	0	0.3	0.465	0	0							BNA1186d
1.5	MKVA Krefeld_BNA1186e	DE	STUR	WST	0.33	9.558732394	7.812253521	0.040224969	0.040224969	0	0	0	0.3	0.465	0	0							BNA1186e
15.7	Thermische Abfallbehandlung Lauta GmbH & Co. oHG_BNA1190	DE	STUR	WST	0.33	9.558732394	7.812253521	0.040224969	0.040224969	0	0	0	0.3	0.465	0	0							BNA1190
16.3	TREA Leuna_BNA0590	DE	STUR	WST	0.33	9.558732394	7.812253521	0.040224969	0.040224969	0	0	0	0.3	0.465	0	0							BNA0590
16.3	TREA Leuna_BNA0591	DE	STUR	WST	0.33	9.558732394	7.812253521	0.040224969	0.040224969	0	0	0	0.3	0.465	0	0							BNA0591
12	Kläranlage_BNA0616a	DE	STUR	WST	0.33	9.558732394	7.812253521	0.040224969	0.040224969	0	0	0	0.3	0.465	0	0							BNA0616a
28	FHKW Ludwigshafen_BNA1197	DE	STUR	WST	0.33	9.558732394	7.812253521	0.040224969	0.040224969	0	0	0	0.3	0.465	0	0							BNA1197
25.4	SITA Abfallverwertung GmbH _BNA1198	DE	STUR	WST	0.33	9.558732394	7.812253521	0.040224969	0.040224969	0	0	0	0.3	0.465	0	0							BNA1198
29.2	MHKW Rothensee_BNA0622	DE	STUR	WST	0.33	9.558732394	7.812253521	0.040224969	0.040224969	0	0	0	0.3	0.465	0	0							BNA0622
29.2	MHKW Rothensee_BNA0623	DE	STUR	WST	0.33	9.558732394	7.812253521	0.040224969	0.040224969	0	0	0	0.3	0.465	0	0							BNA0623
15.6	MHKW Mainz_BNA1199	DE	STUR	WST	0.33	9.558732394	7.812253521	0.040224969	0.040224969	0	0	0	0.3	0.465	0	0							BNA1199
8.7	HKW Mannheim_BNA0640	DE	STUR	WST	0.33	9.558732394	7.812253521	0.040224969	0.040224969	0	0	0	0.3	0.465	0	0							BNA0640
