PowerCapacity,Unit,Zone,Technology,Fuel,Efficiency,MinUpTime,MinDownTime,RampUpRate,RampDownRate,StartUpCost,NoLoadCost,RampingCost,PartLoadMin,MinEfficiency,StartUpTime,CO2Intensity,CHPType,CHPPowerToHeat,STOCapacity,STOSelfDischarge,STOMaxChargingPower,STOChargingEfficiency,id,HelpRow,name_bnetza,block_bnetza,name_uba,company,street,postcode,city,state,country_code,capacity_net_bnetza,capacity_gross_uba,fuel,technology,chp,chp_capacity_uba,commissioned,commissioned_original,retrofit,shutdown,status,type,lat,lon,eic_code_plant,eic_code_block,efficiency_data,efficiency_source,efficiency_estimate,energy_source_level_1,energy_source_level_2,energy_source_level_3,eeg,network_node,voltage,network_operator,merge_comment,comment
86.2,GT_BNA0222,DE,GTUR,OIL,0.3202,0,0,1,1,35280.965,0,0,0.3,0.41,7,0.79,,,,,,,BNA0222,#NV,GT,GTKW,,Stadtwerke Düsseldorf AG,Behrenstraße 85,40233,Düsseldorf,Nordrhein-Westfalen,DE,86.2,,Oil,Gas turbine,no,,1977,1977,,,operating,,51.222794,6.813696,,,,,0.3202,Fossil fuels,Oil,,no,U50,110,Netzgesellschaft Düsseldorf mbH ,,
24.8,Kraftwerk Fulda_BNA0318,DE,STUR,OIL,0.3971,9.558732394,7.812253521,0.040224969,0.040224969,35280.965,0,0,0.3,0.41,7,0.79,,,,,,,BNA0318,#NV,Kraftwerk Fulda,,,RhönEnergie Fulda GmbH,,36043,Fulda,Hessen,DE,24.8,,Oil,Steam turbine,no,,2011,2011,,,operating,,50.56636,9.68614,,,,,0.3971,Fossil fuels,Oil,,no,,20,OsthessenNetz GmbH,,
17,Spitzenlastkraftwerk Sermuth_BNA0369,DE,STUR,OIL,0.3795,9.558732394,7.812253521,0.040224969,0.040224969,35280.965,0,0,0.3,0.41,7,0.79,,,,,,,BNA0369,#NV,Spitzenlastkraftwerk Sermuth,,,envia THERM GmbH,,4668,Großbothen,Sachsen,DE,17,,Oil,Steam turbine,no,,1995,1995,,,operating,,51.161368,12.781496,,,,,0.3795,Fossil fuels,Oil,,no,UW Sermuth,110,Mitteldeutsche Netzgesellschaft Strom mbH,,
120,Spitzenlastkraftwerk Großkayna_BNA0373,DE,GTUR,OIL,0.3644,0,0,1,1,35280.965,0,0,0.3,0.41,7,0.79,,,,,,,BNA0373,#NV,Spitzenlastkraftwerk Großkayna,,Großkayna,envia THERM GmbH,,6242,Großkayna,Sachsen-Anhalt,DE,120,129,Oil,Gas turbine,no,,1994,1994,,,operating,,51.29192,11.94645,,,,,0.3644,Fossil fuels,Oil,,no,UW Großkayna/neu,110,Mitteldeutsche Netzgesellschaft Strom mbH,List matching type: Single UBA power plant assigned to single BNetzA power plant,
386,Ingolstadt_BNA0378,DE,STUR,OIL,0.3553,9.558732394,7.812253521,0.040224969,0.040224969,35280.965,0,0,0.3,0.41,7,0.79,,,,,,,BNA0378,#NV,Ingolstadt,3,Ingolstadt 3 - Großmehring,Uniper Kraftwerke GmbH ,,85098,Großmehring,Bayern,DE,386,420,Oil,Steam turbine,no,,1973,1973,,,reserve,,48.761412,11.503001,11WD2INGO0001783,11WD2ING3000058X,,,0.3553,Fossil fuels,Oil,,no,Ingolstadt,220,TenneT TSO GmbH ,List matching type: Single UBA power plant assigned to single BNetzA power plant,
386,Ingolstadt_BNA0379,DE,STUR,OIL,0.3564,9.558732394,7.812253521,0.040224969,0.040224969,35280.965,0,0,0.3,0.41,7,0.79,,,,,,,BNA0379,#NV,Ingolstadt,4,Ingolstadt 4 - Großmehring,Uniper Kraftwerke GmbH ,,85098,Großmehring,Bayern,DE,386,420,Oil,Steam turbine,yes,,1974,1974,,,reserve,,48.761412,11.503001,11WD2INGO0001783,11WD2ING4000059N,,,0.3564,Fossil fuels,Oil,,no,Ingolstadt,220,TenneT TSO GmbH ,List matching type: Single UBA power plant assigned to single BNetzA power plant,
38,EEV_BNA1294,DE,STUR,OIL,0.3773,9.558732394,7.812253521,0.040224969,0.040224969,35280.965,0,0,0.3,0.41,7,0.79,,,,,,,BNA1294,#NV,EEV,EEV,,Nynas GmbH & Co KG ,Hohe-Schaar-Straße 34,21107,Hamburg,Hamburg,DE,38,,Oil,Steam turbine,yes,,1993,1993,,,operating,,53.485203,9.969562,,,,,0.3773,Fossil fuels,Oil,,no,KS 89915,110,Stromnetz Hamburg GmbH,,
23.2,Kraftwerk Hausham_BNA0427,DE,GTUR,OIL,0.3332,0,0,1,1,35280.965,0,0,0.3,0.41,7,0.79,,,,,,,BNA0427,#NV,Kraftwerk Hausham,GT 1,Hausham GT 1 bis 4,Peissenberger Kraftwerksgesellschaft mbH,,83734,Hausham,Bayern,DE,23.2,26.75,Oil,Gas turbine,no,,1982,1982,,,operating,,47.752396,11.839802,,,,,0.3332,Fossil fuels,Oil,,no,UW Hausham,110,Bayernwerk AG,List matching type: UBA capacity distributed proportionally to multiple BNetzA power plants,
23.2,Kraftwerk Hausham_BNA0428,DE,GTUR,OIL,0.3332,0,0,1,1,35280.965,0,0,0.3,0.41,7,0.79,,,,,,,BNA0428,#NV,Kraftwerk Hausham,GT 2,Hausham GT 1 bis 4,Peissenberger Kraftwerksgesellschaft mbH,,83734,Hausham,Bayern,DE,23.2,26.75,Oil,Gas turbine,no,,1982,1982,,,operating,,47.752396,11.839802,,,,,0.3332,Fossil fuels,Oil,,no,UW Hausham,110,Bayernwerk AG,List matching type: UBA capacity distributed proportionally to multiple BNetzA power plants,
23.2,Kraftwerk Hausham_BNA0429,DE,GTUR,OIL,0.3332,0,0,1,1,35280.965,0,0,0.3,0.41,7,0.79,,,,,,,BNA0429,#NV,Kraftwerk Hausham,GT 3,Hausham GT 1 bis 4,Peissenberger Kraftwerksgesellschaft mbH,,83734,Hausham,Bayern,DE,23.2,26.75,Oil,Gas turbine,no,,1982,1982,,,operating,,47.752396,11.839802,,,,,0.3332,Fossil fuels,Oil,,no,UW Hausham,110,Bayernwerk AG,List matching type: UBA capacity distributed proportionally to multiple BNetzA power plants,
23.2,Kraftwerk Hausham_BNA0430,DE,GTUR,OIL,0.3332,0,0,1,1,35280.965,0,0,0.3,0.41,7,0.79,,,,,,,BNA0430,#NV,Kraftwerk Hausham,GT 4,Hausham GT 1 bis 4,Peissenberger Kraftwerksgesellschaft mbH,,83734,Hausham,Bayern,DE,23.2,26.75,Oil,Gas turbine,no,,1982,1982,,,operating,,47.752396,11.839802,,,,,0.3332,Fossil fuels,Oil,,no,UW Hausham,110,Bayernwerk AG,List matching type: UBA capacity distributed proportionally to multiple BNetzA power plants,
44.5,Kraftwerk Raffinerie Heide_BNA1526,DE,STUR,OIL,0.3432,9.558732394,7.812253521,0.040224969,0.040224969,35280.965,0,0,0.3,0.41,7,0.79,,,,,,,BNA1526,#NV,Kraftwerk Raffinerie Heide,,,Raffinerie Heide GmbH,Meldorfer Str. 43,25770,Hemminstedt,Schleswig-Holstein,DE,44.5,,Oil,Steam turbine,yes,,1962,1962,,,operating,,54.154861,9.076647,,,,,0.3432,Fossil fuels,Oil,,no,Umspannwerk Heide/Holstein,6 auf 20,Werksnetz Schleswig-Holstein Netz AG,,
4.8,Abfallentsorgungszentrum Asdonkshof_BNA1166,DE,STUR,OIL,0.3817,9.558732394,7.812253521,0.040224969,0.040224969,35280.965,0,0,0.3,0.41,7,0.79,,,,,,,BNA1166,#NV,Abfallentsorgungszentrum Asdonkshof,Notstromdiesel,,Kreis Weseler Abfallgesellschaft mbH & Co. KG (KWA),Graftstr. 25,47475,Kamp-Lintfort,Nordrhein-Westfalen,DE,4.8,,Oil,Steam turbine,no,,1997,1997,,,operating,,51.52242,6.57467,,,,,0.3817,Fossil fuels,Oil,,no,"UA Graft, Zählpunkt DE-000181-50259-Z0000000000000000429",110,Westnetz GmbH,,
45,MiRO_BNA0516,DE,STUR,OIL,0.3795,9.558732394,7.812253521,0.040224969,0.040224969,35280.965,0,0,0.3,0.41,7,0.79,,,,,,,BNA0516,#NV,MiRO,Kesselhaus Werk 1,,Mineraloelraffinerie Oberrhein GmbH & Co. KG,,76187,Karlsruhe,Baden-Württemberg,DE,45,,Oil,Steam turbine,yes,,1995,1995,,,operating,,49.06081,8.32439,,,,,0.3795,Fossil fuels,Oil,,no,,110,Netze BW GmbH,,
25,MiRO_BNA0517,DE,STUR,OIL,0.3795,9.558732394,7.812253521,0.040224969,0.040224969,35280.965,0,0,0.3,0.41,7,0.79,,,,,,,BNA0517,#NV,MiRO,Kesselhaus Werk 2,,Mineraloelraffinerie Oberrhein GmbH & Co. KG,,76187,Karlsruhe,Baden-Württemberg,DE,25,,Oil,Steam turbine,yes,,1995,1995,,,operating,,49.06081,8.32439,,,,,0.3795,Fossil fuels,Oil,,no,,110,Netze BW GmbH,,
80,Raffineriekraftwerk Köln Godorf_BNA0547,DE,COMC,OIL,0.38,5,1,0.038508725,0.038508725,35280.965,0,0,0.3,0.41,7,0.79,,235,,,,,BNA0547,#NV,Raffineriekraftwerk Köln Godorf,,Köln-Godorf,Shell Deutschland Oil GmbH,Godorfer Hauptstr. 150,50997,Köln,Nordrhein-Westfalen,DE,80,215,Oil,Combined cycle,yes,235,2004,2004,2004,,operating,IPP,50.85475,6.98084,,,,,0.38,Fossil fuels,Oil,,no,Raffinerie Godorf Godorfer Hauptstr. 150,110,Rheinische NETZGesellschaft mbH ,List matching type: Single UBA power plant assigned to single BNetzA power plant,
92.5,Raffineriekraftwerk_BNA0596,DE,COMC,OIL,0.38,5,1,0.038508725,0.038508725,35280.965,0,0,0.3,0.41,7,0.79,,208,,,,,BNA0596,#NV,Raffineriekraftwerk,,Leuna,TOTAL Raffinerie Mitteldeutschland GmbH,,6237,Leuna,Sachsen-Anhalt,DE,92.5,162,Oil,Combined cycle,yes,208,1997,1997,,,operating,IPP,51.29976,12.0193,,,,,0.38,Fossil fuels,Oil,,no,Leuna Süd-Mitte,110,InfraLeuna GmbH,List matching type: Single UBA power plant assigned to single BNetzA power plant,
77.4,Dampfkraftwerk Marbach am Neckar_BNA0647,DE,GTUR,OIL,0.3046,0,0,1,1,35280.965,0,0,0.3,0.41,7,0.79,,,,,,,BNA0647,#NV,Dampfkraftwerk Marbach am Neckar,Marbach II GT,,EnBW Energie Baden-Württemberg AG,Thomas-Alva-Edison-Ring 6,71672,Marbach,Baden-Württemberg,DE,77.4,,Oil,Gas turbine,no,,1971,1971,,,reserve,,48.927497,9.230005,,,,,0.3046,Fossil fuels,Oil,,no,Marbach,110,Netze BW GmbH,,
85,Dampfkraftwerk Marbach am Neckar_BNA0648,DE,COMC,OIL,0.38,5,1,0.038508725,0.038508725,35280.965,0,0,0.3,0.41,7,0.79,,,,,,,BNA0648,#NV,Dampfkraftwerk Marbach am Neckar,Marbach III GT (solo),Marbach III,EnBW Energie Baden-Württemberg AG,Thomas-Alva-Edison-Ring 6,71672,Marbach,Baden-Württemberg,DE,85,87.80488,Oil,Combined cycle,no,,1975,1975,,,reserve,,48.927497,9.230005,,,,,0.38,Fossil fuels,Oil,,no,Marbach,110,Netze BW GmbH,List matching type: UBA capacity distributed proportionally to multiple BNetzA power plants,
263.5,Dampfkraftwerk Marbach am Neckar_BNA0649,DE,COMC,OIL,0.38,5,1,0.038508725,0.038508725,35280.965,0,0,0.3,0.41,7,0.79,,,,,,,BNA0649,#NV,Dampfkraftwerk Marbach am Neckar,MAR III DT,Marbach III,EnBW Energie Baden-Württemberg AG,Thomas-Alva-Edison-Ring 6,71672,Marbach,Baden-Württemberg,DE,263.5,272.19512,Oil,Combined cycle,no,,1975,1975,,,reserve,,48.927497,9.230005,,,,,0.38,Fossil fuels,Oil,,no,Marbach,220,Transnet BW GmbH,List matching type: UBA capacity distributed proportionally to multiple BNetzA power plants,
11.4,DKW Nord_BNA1212,DE,STUR,OIL,0.3718,9.558732394,7.812253521,0.040224969,0.040224969,35280.965,0,0,0.3,0.41,7,0.79,,,,,,,BNA1212,#NV,DKW Nord,,,Vereinigte Wertach-Elektrizitätswerke GmbH,Mindelmähderweg 10,87719,Mindelheim,Bayern,DE,11.4,,Oil,Steam turbine,no,,1988,1988,,,operating,,48.062671,10.486643,,,,,0.3718,Fossil fuels,Oil,,no,SH KW Nord,20,Vereinigte Wertach Elektrizitätswerke GmbH,,
88,Itzehoe_BNA0759,DE,STUR,OIL,0.3542,9.558732394,7.812253521,0.040224969,0.040224969,35280.965,0,0,0.3,0.41,7,0.79,,,,,,,BNA0759,#NV,Itzehoe,,,Uniper Kraftwerke GmbH ,,25588,Oldendorf,Schleswig-Holstein,DE,88,,Oil,Steam turbine,no,,1972,1972,,,operating,,53.966422,9.449486,,,,,0.3542,Fossil fuels,Oil,,no,Itzehoe-West,110,Schleswig-Holstein Netz AG,,
87,Audorf_BNA0766,DE,STUR,OIL,0.3553,9.558732394,7.812253521,0.040224969,0.040224969,35280.965,0,0,0.3,0.41,7,0.79,,,,,,,BNA0766,#NV,Audorf,,,Uniper Kraftwerke GmbH ,,24783,Osterrönfeld,Schleswig-Holstein,DE,87,,Oil,Steam turbine,no,,1973,1973,,,operating,,54.290672,9.722775,,,,,0.3553,Fossil fuels,Oil,,no,Audorf,110,Schleswig-Holstein Netz AG,,
28,IKS PCK Schwedt_BNA0894a,DE,STUR,OIL,0.3542,9.558732394,7.812253521,0.040224969,0.040224969,35280.965,0,0,0.3,0.41,7,0.79,,15.4,,,,,BNA0894a,#NV,IKS PCK Schwedt,Block 5 SE 5,Schwedt,PCK Raffinerie GmbH,,16303,PCK Schwedt,Brandenburg,DE,28,31.52624,Oil,Steam turbine,yes,15.4,1972,1972,,,operating,CHP,53.09818,14.23454,,,,,0.3542,Fossil fuels,Oil,,no,UW Vrd,110,E.DIS AG,List matching type: UBA capacity distributed proportionally to multiple BNetzA power plants,
34.5,IKS PCK Schwedt_BNA0894b,DE,STUR,OIL,0.3784,9.558732394,7.812253521,0.040224969,0.040224969,35280.965,0,0,0.3,0.41,7,0.79,,18.975,,,,,BNA0894b,#NV,IKS PCK Schwedt,Block 6 SE 6,Schwedt,PCK Raffinerie GmbH,,16303,PCK Schwedt,Brandenburg,DE,34.5,38.84483,Oil,Steam turbine,no,18.975,1994,1994,,,operating,CHP,53.09818,14.23454,,,,,0.3784,Fossil fuels,Oil,,no,UW Vrd,110,E.DIS AG,List matching type: UBA capacity distributed proportionally to multiple BNetzA power plants,
106,IKS PCK Schwedt_BNA0894c,DE,STUR,OIL,0.3817,9.558732394,7.812253521,0.040224969,0.040224969,35280.965,0,0,0.3,0.41,7,0.79,,58.3,,,,,BNA0894c,#NV,IKS PCK Schwedt,Block 1 SE 1,Schwedt,PCK Raffinerie GmbH,,16303,PCK Schwedt,Brandenburg,DE,106,119.34933,Oil,Steam turbine,yes,58.3,1997,1997,,,operating,CHP,53.09818,14.23454,11WD8SCHW5X----D,11WD8SCHW5X---19,,,0.3817,Fossil fuels,Oil,,no,UW Vrd,110,E.DIS AG,List matching type: UBA capacity distributed proportionally to multiple BNetzA power plants,
106,IKS PCK Schwedt_BNA0894d,DE,STUR,OIL,0.3828,9.558732394,7.812253521,0.040224969,0.040224969,35280.965,0,0,0.3,0.41,7,0.79,,58.3,,,,,BNA0894d,#NV,IKS PCK Schwedt,Block 2 SE 2,Schwedt,PCK Raffinerie GmbH,,16303,PCK Schwedt,Brandenburg,DE,106,119.34933,Oil,Steam turbine,yes,58.3,1998,1998,,,operating,CHP,53.09818,14.23454,11WD8SCHW5X----D,11WD8SCHW5X---27,,,0.3828,Fossil fuels,Oil,,no,UW Vrd,110,E.DIS AG,List matching type: UBA capacity distributed proportionally to multiple BNetzA power plants,
59,IKS PCK Schwedt_BNA0894e,DE,STUR,OIL,0.3971,9.558732394,7.812253521,0.040224969,0.040224969,35280.965,0,0,0.3,0.41,7,0.79,,32.45,,,,,BNA0894e,#NV,IKS PCK Schwedt,SE 4,Schwedt,PCK Raffinerie GmbH,,16303,PCK Schwedt,Brandenburg,DE,59,66.43028,Oil,Steam turbine,no,32.45,2011,2011,,,operating,CHP,53.09818,14.23454,,,,,0.3971,Fossil fuels,Oil,,no,UW Vrd,110,E.DIS AG,List matching type: UBA capacity distributed proportionally to multiple BNetzA power plants,
11.4,DKW Leinau_BNA1227,DE,STUR,OIL,0.3663,9.558732394,7.812253521,0.040224969,0.040224969,35280.965,0,0,0.3,0.41,7,0.79,,,,,,,BNA1227,#NV,DKW Leinau,,,Vereinigte Wertach-Elektrizitätswerke GmbH,Am Kraftwerk 1,87666,Pforzen,Bayern,DE,11.4,,Oil,Steam turbine,no,,1983,1978 - 1983,,,operating,,47.912537,10.61174,,,,,0.3663,Fossil fuels,Oil,,no,SH KW Leinau,20,Vereinigte Wertach Elektrizitätswerke GmbH,,
23.3,Restmüll-Heizkraftwerk Stuttgart-Münster_BNA0937,DE,GTUR,OIL,0.3124,0,0,1,1,35280.965,0,0,0.3,0.41,7,0.79,,95.11506849,,,,,BNA0937,#NV,Restmüll-Heizkraftwerk Stuttgart-Münster,MÜN GT16,Stuttgart-Münster,EnBW Energie Baden-Württemberg AG,Voltastraße 45,70376,Stuttgart,Baden-Württemberg,DE,23.3,24.72865,Oil,Gas turbine,no,95.11506849,1974,1974,,,operating,CHP,48.815833,9.221111,,,0.23,,0.3124,Fossil fuels,Oil,,no,Münster,110,Netze BW GmbH,List matching type: UBA capacity distributed proportionally to multiple BNetzA power plants,
23.3,Restmüll-Heizkraftwerk Stuttgart-Münster_BNA0938,DE,GTUR,OIL,0.3124,0,0,1,1,35280.965,0,0,0.3,0.41,7,0.79,,95.11506849,,,,,BNA0938,#NV,Restmüll-Heizkraftwerk Stuttgart-Münster,MÜN GT17,Stuttgart-Münster,EnBW Energie Baden-Württemberg AG,Voltastraße 45,70376,Stuttgart,Baden-Württemberg,DE,23.3,24.72865,Oil,Gas turbine,no,95.11506849,1974,1974,,,operating,CHP,48.815833,9.221111,,,0.23,,0.3124,Fossil fuels,Oil,,no,Münster,110,Netze BW GmbH,List matching type: UBA capacity distributed proportionally to multiple BNetzA power plants,
23.3,Restmüll-Heizkraftwerk Stuttgart-Münster_BNA0939b,DE,GTUR,OIL,0.3124,0,0,1,1,35280.965,0,0,0.3,0.41,7,0.79,,95.11506849,,,,,BNA0939b,#NV,Restmüll-Heizkraftwerk Stuttgart-Münster,MÜN GT18,Stuttgart-Münster,EnBW Energie Baden-Württemberg AG,Voltastraße 45,70376,Stuttgart,Baden-Württemberg,DE,23.3,24.72865,Oil,Gas turbine,no,95.11506849,1974,1974,,,operating,CHP,48.815833,9.221111,,,0.23,,0.3124,Fossil fuels,Oil,,no,Münster,110,Netze BW GmbH,List matching type: UBA capacity distributed proportionally to multiple BNetzA power plants,
415,Irsching_BNA0993,DE,STUR,OIL,0.3564,9.558732394,7.812253521,0.040224969,0.040224969,35280.965,0,0,0.3,0.41,7,0.79,,25,,,,,BNA0993,#NV,Irsching,3,Irsching 3,Uniper Kraftwerke GmbH ,,85088,Vohburg,Bayern,DE,415,440,Oil,Steam turbine,no,25,1974,1974,,,reserve,,48.76702,11.580033,11WD2IRSC000179N,11WD2IRG30000606,,,0.3564,Fossil fuels,Oil,,no,Irsching,380,TenneT TSO GmbH ,List matching type: Single UBA power plant assigned to single BNetzA power plant,
136,Kraftwerk Walheim_BNA1004,DE,GTUR,OIL,0.3306,0,0,1,1,35280.965,0,0,0.3,0.41,7,0.79,,,,,,,BNA1004,#NV,Kraftwerk Walheim,WAL GT D,Walheim GT D,EnBW Energie Baden-Württemberg AG,Mühlstraße,74399,Walheim,Baden-Württemberg,DE,136,143,Oil,Gas turbine,no,,1981,1981,,,operating,,49.017472,9.157389,11WD4WALK5G----E,11WD4WALK5OGTD-F,,,0.3306,Fossil fuels,Oil,,no,Walheim,110,Netze BW GmbH,List matching type: Single UBA power plant assigned to single BNetzA power plant,
24,SKW Gasturbine_BNA1007a,DE,GTUR,OIL,0.3488,0,0,1,1,35280.965,0,0,0.3,0.41,7,0.79,,,,,,,BNA1007a,#NV,SKW Gasturbine,SKW Gasturbine,,Allgäuer Überlandwerk GmbH,13,87448,Waltenhofen-Veits,Bayern,DE,24,,Oil,Gas turbine,no,,1988,1988,,,operating,,47.683464,10.31911,,,,,0.3488,Fossil fuels,Oil,,no,UW Au,110,AllgäuNetz GmbH & Co. KG ,,
10.5,SKW Diesel_BNA1007b,DE,STUR,OIL,0.3608,9.558732394,7.812253521,0.040224969,0.040224969,35280.965,0,0,0.3,0.41,7,0.79,,,,,,,BNA1007b,#NV,SKW Diesel,SKW Diesel,,Allgäuer Überlandwerk GmbH,13,87448,Waltenhofen-Veits,Bayern,DE,10.5,,Oil,Steam turbine,no,,1978,1978,,,operating,,47.683464,10.31911,,,,,0.3608,Fossil fuels,Oil,,no,UW Au,20,AllgäuNetz GmbH & Co. KG ,,
50.5,Wedel_BNA1015,DE,GTUR,OIL,0.3072,0,0,1,1,35280.965,0,0,0.3,0.41,7,0.79,,,,,,,BNA1015,#NV,Wedel,GT A,Wedel A und B,Vattenfall Hamburg Wärme GmbH,,22880,Wedel,Schleswig-Holstein,DE,50.5,51,Oil,Gas turbine,no,,1972,1972,,,operating,,53.56625104,9.728479385,,,0.55,http://www.welt.de/print/die_welt/hamburg/article108358316/Neues-Kraftwerk-in-Wedel-Innovation-Fehlanzeige.html,0.3072,Fossil fuels,Oil,,no,Wedel,110,Stromnetz Hamburg GmbH,List matching type: UBA capacity distributed proportionally to multiple BNetzA power plants,
50.5,Wedel_BNA1016,DE,GTUR,OIL,0.3072,0,0,1,1,35280.965,0,0,0.3,0.41,7,0.79,,,,,,,BNA1016,#NV,Wedel,GT B,Wedel A und B,Vattenfall Hamburg Wärme GmbH,,22880,Wedel,Schleswig-Holstein,DE,50.5,51,Oil,Gas turbine,no,,1972,1972,,,operating,,53.56625104,9.728479385,,,0.55,http://www.welt.de/print/die_welt/hamburg/article108358316/Neues-Kraftwerk-in-Wedel-Innovation-Fehlanzeige.html,0.3072,Fossil fuels,Oil,,no,Wedel,110,Stromnetz Hamburg GmbH,List matching type: UBA capacity distributed proportionally to multiple BNetzA power plants,
206,Kraftwerk Werdohl-Elverlingsen_BNA1036,DE,COMC,OIL,0.38,5,1,0.038508725,0.038508725,35280.965,0,0,0.3,0.41,7,0.79,,,,,,,BNA1036,#NV,Kraftwerk Werdohl-Elverlingsen,E 1/2,Werdohl-Elverlingsen 1/2,Mark-E AG,,58791,Werdohl,Nordrhein-Westfalen,DE,206,220,Oil,Combined cycle,no,,1975,1975,,,shutdown_temporary,,51.27559,7.70637,,,,,0.38,Fossil fuels,Oil,,no,U 204,220,Enervie AssetNetWork GmbH ,List matching type: Single UBA power plant assigned to single BNetzA power plant,
66.3,Kraftwerk_BNA1280,DE,COMC,OIL,0.38,5,1,0.038508725,0.038508725,35280.965,0,0,0.3,0.41,7,0.79,,,,,,,BNA1280,#NV,Kraftwerk,D210,Wesseling 5-8,Basell Polyolefine GmbH,,50389,Wesseling,Nordrhein-Westfalen,DE,66.3,94.2335,Oil,Combined cycle,yes,,1962,1962,,,operating,IPP,50.83051,6.95936,,,,,0.38,Fossil fuels,Oil,,no,,6,internes Netz,List matching type: UBA capacity distributed proportionally to multiple BNetzA power plants,
56,Wilhelmshaven_BNA1060,DE,GTUR,OIL,0.3098,0,0,1,1,35280.965,0,0,0.3,0.41,7,0.79,,,,,,,BNA1060,#NV,Wilhelmshaven,GT,,Uniper Kraftwerke GmbH ,,26386,Wilhelmshaven,Niedersachsen,DE,56,,Oil,Gas turbine,no,,1973,1973,,,operating,,53.565819,8.146245,,,,,0.3098,Fossil fuels,Oil,,no,Rüstersiel,110,Avacon AG,,
60,Spitzenlastanlage Barmen_BNA1083,DE,COMC,OIL,0.38,5,1,0.038508725,0.038508725,35280.965,0,0,0.3,0.41,7,0.79,,80.48780488,,,,,BNA1083,#NV,Spitzenlastanlage Barmen,Block 2,Wuppertal-Barmen 1 u. 2,WSW Energie & Wasser AG,,42275,Wuppertal,Nordrhein-Westfalen,DE,60,61.26761,Oil,Combined cycle,no,80.48780488,2008,2008,,,operating,,51.268889,7.200278,,,,,0.38,Fossil fuels,Oil,,no,,110,WSW Netz GmbH ,List matching type: UBA capacity distributed proportionally to multiple BNetzA power plants,
23.3,EZ1_BNA1400b,DE,STUR,OIL,0.3773,9.558732394,7.812253521,0.040224969,0.040224969,35280.965,0,0,0.3,0.41,7,0.79,,,,,,,BNA1400b,#NV,EZ1,DTI,,"Südzucker AG, Werk Zeitz",Albrechtstr. 54,6712,Zeitz,Sachsen-Anhalt,DE,23.3,,Oil,Steam turbine,yes,,1993,1993,,,operating,,51.04885,12.11038,,,,,0.3773,Fossil fuels,Oil,,no,MCk0268144756,20/110,MitNetz,,
46,Zolling_BNA1092,DE,GTUR,OIL,0.3176,0,0,1,1,35280.965,0,0,0.3,0.41,7,0.79,,,,,,,BNA1092,#NV,Zolling,GT1 & GT2,,ENGIE Deutschland AG,Leininger Str. 1,85406,Zolling,Bayern,DE,46,,Oil,Gas turbine,no,,1976,1976,,,operating,,48.45534,11.8019,,,,,0.3176,Fossil fuels,Oil,,no,LS 184,110,Bayernwerk AG,,
63.5,Brunsbüttel_BNA0162,DE,GTUR,OIL,0.3098,0,0,1,1,35280.965,0,0,0.3,0.41,7,0.79,,,,,,,BNA0162,#NV,Brunsbüttel,GT B,,Vattenfall Europe Nuclear Energy GmbH,Otto Hahn Str. 76,25541,Brunsbüttel,Schleswig-Holstein,DE,63.5,,Oil,Gas turbine,no,,1973,1973,,2017,shutdown,,53.89251924,9.201135635,,,,,0.3098,Fossil fuels,Oil,,no,Brunsbüttel,380,50Hertz Transmission GmbH,,
63.5,Brunsbüttel_BNA0163,DE,GTUR,OIL,0.3098,0,0,1,1,35280.965,0,0,0.3,0.41,7,0.79,,,,,,,BNA0163,#NV,Brunsbüttel,GT C,,Vattenfall Europe Nuclear Energy GmbH,Otto Hahn Str. 76,25541,Brunsbüttel,Schleswig-Holstein,DE,63.5,,Oil,Gas turbine,no,,1973,1973,,2017,shutdown,,53.89251924,9.201135635,,,,,0.3098,Fossil fuels,Oil,,no,Brunsbüttel,380,50Hertz Transmission GmbH,,
63.5,Brunsbüttel_BNA0164,DE,GTUR,OIL,0.3098,0,0,1,1,35280.965,0,0,0.3,0.41,7,0.79,,,,,,,BNA0164,#NV,Brunsbüttel,GT D,,Vattenfall Europe Nuclear Energy GmbH,Otto Hahn Str. 76,25541,Brunsbüttel,Schleswig-Holstein,DE,63.5,,Oil,Gas turbine,no,,1973,1973,,2017,shutdown,,53.89251924,9.201135635,,,,,0.3098,Fossil fuels,Oil,,no,Brunsbüttel,380,50Hertz Transmission GmbH,,
12.5,IHKW Andernach_BNA1291,DE,STUR,WST,0.33,9.558732394,7.812253521,0.040224969,0.040224969,0,0,0,0.3,0.465,0,0,,,,,,,BNA1291,#NV,IHKW Andernach,,,IHKW Industrieheizkraftwerk Andernach GmbH,Koblenzer Straße 141,56626,Andernach,Rheinland-Pfalz,DE,12.5,,Waste,Steam turbine,yes,,2009,2009,,,operating,,50.43486,7.43211,,,,,0.33,Other or unspecified energy sources,Waste,,no,,20,ThyssenKrupp AG,,
10,AVA GmbH_BNA1295,DE,STUR,WST,0.33,9.558732394,7.812253521,0.040224969,0.040224969,0,0,0,0.3,0.465,0,0,,,,,,,BNA1295,#NV,AVA GmbH,AHKW,,AVA Abfallverwertung Augsburg GmbH,Am Mittleren Moos 60,86167,Augsburg,Bayern,DE,10,,Waste,Steam turbine,yes,,1993,1993,,,operating,,48.40113,10.9356,,,,,0.33,Other or unspecified energy sources,Waste,,no,V0 BBC06,10,Netze Augsburg GmbH,,
