,PHOT,WTOF,WTON,HROR
2015-06-03 04:00:00+00:00,0.046269825,0.629833745,0.370137956,0.413478356
2015-06-03 05:00:00+00:00,0.128404544,0.624282074,0.338847783,0.414298207
2015-06-03 06:00:00+00:00,0.241500924,0.618730955,0.353949778,0.415391342
2015-06-03 07:00:00+00:00,0.348068053,0.59497511,0.395622876,0.412494534
2015-06-03 08:00:00+00:00,0.423796932,0.57852479,0.41976345,0.415282029
2015-06-03 09:00:00+00:00,0.473689324,0.593933193,0.432754364,0.41205728
2015-06-03 10:00:00+00:00,0.502338925,0.544680838,0.434431076,0.415008745
2015-06-03 11:00:00+00:00,0.514944742,0.546015957,0.436035261,0.413314386
2015-06-03 12:00:00+00:00,0.508631314,0.495398433,0.428923374,0.41577394
2015-06-03 13:00:00+00:00,0.473475503,0.467218609,0.422378667,0.418452121
2015-06-03 14:00:00+00:00,0.400949447,0.370489036,0.392244688,0.418014867
2015-06-03 15:00:00+00:00,0.304734484,0.27239795,0.35300004,0.416812418
2015-06-03 16:00:00+00:00,0.190292751,0.246884925,0.301394787,0.41779624
2015-06-03 17:00:00+00:00,0.088532597,0.2547992,0.250917976,0.419053345
2015-06-03 18:00:00+00:00,0.024340754,0.217023657,0.173372908,0.418944031
2015-06-03 19:00:00+00:00,0.001546378,0.160852071,0.126333158,0.41981854
2015-06-03 20:00:00+00:00,0,0.123511654,0.109112253,0.419162659
2015-06-03 21:00:00+00:00,0,0.116206269,0.096868986,0.418561434
2015-06-03 22:00:00+00:00,0,0.112708537,0.083656911,0.417249672
2015-06-03 23:00:00+00:00,0,0.105088216,0.06797959,0.417358986
2015-06-04 00:00:00+00:00,0,0.089434597,0.058149886,0.418178837
2015-06-04 01:00:00+00:00,0,0.069766534,0.05387757,0.418889375
2015-06-04 02:00:00+00:00,3.29E-05,0.050629882,0.051517043,0.418834718
2015-06-04 03:00:00+00:00,0.007547306,0.031707389,0.045946261,0.417577613
2015-06-04 04:00:00+00:00,0.052363715,0.02409578,0.03856941,0.415883253
2015-06-04 05:00:00+00:00,0.156715303,0.02367125,0.023453866,0.414844775
2015-06-04 06:00:00+00:00,0.298064853,0.021239165,0.013018799,0.414516834
2015-06-04 07:00:00+00:00,0.43232638,0.021237565,0.008628571,0.41407958
2015-06-04 08:00:00+00:00,0.538299634,0.020179506,0.007112398,0.412931788
2015-06-04 09:00:00+00:00,0.599739414,0.017853784,0.006980491,0.412877132
2015-06-04 10:00:00+00:00,0.63298407,0.017852487,0.00703315,0.411401399
2015-06-04 11:00:00+00:00,0.642982039,0.019646838,0.008239311,0.411182772
2015-06-04 12:00:00+00:00,0.625654253,0.021757749,0.009517952,0.411565369
2015-06-04 13:00:00+00:00,0.574559603,0.018799029,0.012062096,0.409816353
2015-06-04 14:00:00+00:00,0.485987682,0.016579915,0.015548736,0.409215129
2015-06-04 15:00:00+00:00,0.35739933,0.01657859,0.019325316,0.409761697
2015-06-04 16:00:00+00:00,0.215357017,0.028192191,0.025316422,0.409488413
2015-06-04 17:00:00+00:00,0.096245958,0.02871803,0.037845709,0.40987101
2015-06-04 18:00:00+00:00,0.027515631,0.032727636,0.056319781,0.409105815
2015-06-04 19:00:00+00:00,0.001631718,0.045392962,0.09796704,0.408668561
2015-06-04 20:00:00+00:00,0,0.072939953,0.153394871,0.406810232
2015-06-04 21:00:00+00:00,0,0.115259911,0.199963572,0.406591605
2015-06-04 22:00:00+00:00,0,0.151135605,0.226199028,0.406974202
2015-06-04 23:00:00+00:00,0,0.184367762,0.23312341,0.406372978
2015-06-05 00:00:00+00:00,0,0.243975643,0.231974212,0.405607783
2015-06-05 01:00:00+00:00,0,0.329638562,0.229553072,0.405607783
2015-06-05 02:00:00+00:00,3.29E-05,0.363905358,0.236925327,0.405717097
2015-06-05 03:00:00+00:00,0.007974012,0.375377871,0.240461881,0.406154351
2015-06-05 04:00:00+00:00,0.052534815,0.422506067,0.208068192,0.405115872
2015-06-05 05:00:00+00:00,0.157261539,0.43639943,0.141030451,0.404132051
2015-06-05 06:00:00+00:00,0.293507775,0.389112485,0.090462829,0.40396808
2015-06-05 07:00:00+00:00,0.427364393,0.349531734,0.076576586,0.404623962
2015-06-05 08:00:00+00:00,0.534192871,0.335268237,0.073518019,0.405717097
2015-06-05 09:00:00+00:00,0.606098792,0.313835666,0.080489383,0.40549847
2015-06-05 10:00:00+00:00,0.646924842,0.324040806,0.089635278,0.403913424
2015-06-05 11:00:00+00:00,0.650197806,0.335087844,0.088382275,0.402383035
2015-06-05 12:00:00+00:00,0.622911665,0.35119425,0.08589703,0.400961959
2015-06-05 13:00:00+00:00,0.563435332,0.319962692,0.077467964,0.399486226
2015-06-05 14:00:00+00:00,0.469137771,0.29801219,0.072742415,0.398557062
2015-06-05 15:00:00+00:00,0.345618092,0.357439924,0.077024828,0.397901181
2015-06-05 16:00:00+00:00,0.206198776,0.39166923,0.086341498,0.398174464
2015-06-05 17:00:00+00:00,0.086832911,0.364449173,0.093285793,0.400907302
2015-06-05 18:00:00+00:00,0.023775483,0.23458812,0.12166493,0.400415391
2015-06-05 19:00:00+00:00,0.001256529,0.23267272,0.187476948,0.399540883
2015-06-05 20:00:00+00:00,0,0.32337829,0.246474431,0.399486226
2015-06-05 21:00:00+00:00,0,0.418180495,0.259992707,0.399103629
2015-06-05 22:00:00+00:00,0,0.444171422,0.266071661,0.398502405
2015-06-05 23:00:00+00:00,0,0.400526232,0.258214849,0.396808045
2015-06-06 00:00:00+00:00,0,0.344245291,0.24785439,0.391998251
2015-06-06 01:00:00+00:00,0,0.378663362,0.23773137,0.391724967
2015-06-06 02:00:00+00:00,3.95E-05,0.454676909,0.221164754,0.394840402
2015-06-06 03:00:00+00:00,0.006973101,0.43231794,0.211635157,0.393419327
2015-06-06 04:00:00+00:00,0.046232758,0.376051659,0.209682747,0.393637954
2015-06-06 05:00:00+00:00,0.119061262,0.424777533,0.173153656,0.395441627
2015-06-06 06:00:00+00:00,0.211564714,0.343145317,0.144531464,0.395223
2015-06-06 07:00:00+00:00,0.317302671,0.256681583,0.136861031,0.394895059
2015-06-06 08:00:00+00:00,0.423296096,0.34414593,0.133236019,0.394567118
2015-06-06 09:00:00+00:00,0.498173543,0.41033409,0.141707103,0.392326192
2015-06-06 10:00:00+00:00,0.537876766,0.466091858,0.180312473,0.392927416
2015-06-06 11:00:00+00:00,0.561568403,0.457531918,0.193980988,0.392216878
2015-06-06 12:00:00+00:00,0.542817923,0.497175127,0.202352394,0.393255356
2015-06-06 13:00:00+00:00,0.492959979,0.501032113,0.196882232,0.394184521
2015-06-06 14:00:00+00:00,0.415172253,0.508255749,0.200529884,0.394184521
2015-06-06 15:00:00+00:00,0.301699717,0.461710947,0.197991456,0.3932007
2015-06-06 16:00:00+00:00,0.179012628,0.415277566,0.187093184,0.393911237
2015-06-06 17:00:00+00:00,0.08255299,0.38705118,0.172591665,0.392708789
2015-06-06 18:00:00+00:00,0.024390835,0.401434589,0.146219505,0.39336467
2015-06-06 19:00:00+00:00,0.002131229,0.459889905,0.126955862,0.397190643
2015-06-06 20:00:00+00:00,0,0.503822663,0.126579038,0.402710975
2015-06-06 21:00:00+00:00,0,0.530394332,0.136801415,0.400688675
2015-06-06 22:00:00+00:00,0,0.558119213,0.139408598,0.397299956
2015-06-06 23:00:00+00:00,0,0.557131573,0.130494516,0.386423262
2015-06-07 00:00:00+00:00,0,0.526281391,0.112911817,0.383143857
2015-06-07 01:00:00+00:00,0,0.484079683,0.107449866,0.388281592
2015-06-07 02:00:00+00:00,2.63E-05,0.404456707,0.107778092,0.391014429
2015-06-07 03:00:00+00:00,0.005512008,0.395174752,0.101130659,0.389593354
2015-06-07 04:00:00+00:00,0.039287676,0.388838514,0.092639012,0.382269348
2015-06-07 05:00:00+00:00,0.113494972,0.366105815,0.074892955,0.375765195
2015-06-07 06:00:00+00:00,0.222226695,0.324457324,0.065090977,0.374125492
2015-06-07 07:00:00+00:00,0.338567407,0.324327901,0.059959214,0.37111937
2015-06-07 08:00:00+00:00,0.436036319,0.322307527,0.061908229,0.375382597
2015-06-07 09:00:00+00:00,0.50505048,0.29748448,0.070536053,0.376912986
2015-06-07 10:00:00+00:00,0.558672945,0.27518678,0.074737526,0.375327941
2015-06-07 11:00:00+00:00,0.571476074,0.25026633,0.082298013,0.375
2015-06-07 12:00:00+00:00,0.554076222,0.251928179,0.090260124,0.37937254
2015-06-07 13:00:00+00:00,0.504033708,0.253800775,0.090924404,0.379427197
2015-06-07 14:00:00+00:00,0.42397334,0.248844789,0.091298864,0.377623524
2015-06-07 15:00:00+00:00,0.317480152,0.286113589,0.09823317,0.373196327
2015-06-07 16:00:00+00:00,0.195979027,0.327157712,0.104910482,0.374180149
2015-06-07 17:00:00+00:00,0.091882173,0.305920156,0.116731362,0.376311762
2015-06-07 18:00:00+00:00,0.029050935,0.257487377,0.11526147,0.377623524
2015-06-07 19:00:00+00:00,0.002209887,0.239827852,0.122379637,0.380793616
2015-06-07 20:00:00+00:00,0,0.191512235,0.136840888,0.37937254
2015-06-07 21:00:00+00:00,0,0.152232352,0.148476549,0.382269348
2015-06-07 22:00:00+00:00,0,0.157574954,0.148198393,0.384127678
2015-06-07 23:00:00+00:00,0,0.172889413,0.151502837,0.384838216
2015-06-08 00:00:00+00:00,0,0.185892015,0.153714009,0.387024486
2015-06-08 01:00:00+00:00,0,0.197633633,0.154766078,0.386423262
2015-06-08 02:00:00+00:00,4.60E-05,0.222911388,0.152308092,0.387079143
2015-06-08 03:00:00+00:00,0.006951629,0.258575232,0.144147226,0.386532575
2015-06-08 04:00:00+00:00,0.041716162,0.26579677,0.123053005,0.3911784
2015-06-08 05:00:00+00:00,0.100399771,0.28329932,0.097395619,0.390139921
2015-06-08 06:00:00+00:00,0.171920417,0.256944407,0.103479278,0.388828159
2015-06-08 07:00:00+00:00,0.230056889,0.194818497,0.114863829,0.388992129
2015-06-08 08:00:00+00:00,0.293434294,0.209175427,0.12317952,0.38932007
2015-06-08 09:00:00+00:00,0.348399633,0.229090242,0.126727525,0.386532575
2015-06-08 10:00:00+00:00,0.363556727,0.223409434,0.129511603,0.377514211
2015-06-08 11:00:00+00:00,0.344042402,0.212170616,0.133230666,0.368659816
2015-06-08 12:00:00+00:00,0.328460993,0.260710323,0.153497122,0.368058592
2015-06-08 13:00:00+00:00,0.295695572,0.295191373,0.174355796,0.371665938
2015-06-08 14:00:00+00:00,0.239505404,0.332498336,0.191500299,0.370244862
2015-06-08 15:00:00+00:00,0.175772738,0.361516699,0.206050145,0.377514211
2015-06-08 16:00:00+00:00,0.114145158,0.396506914,0.214548545,0.367020114
2015-06-08 17:00:00+00:00,0.057535918,0.390502501,0.213887861,0.362975514
2015-06-08 18:00:00+00:00,0.018071543,0.403995635,0.199307926,0.358384346
2015-06-08 19:00:00+00:00,0.00163748,0.389186855,0.177643574,0.358876257
2015-06-08 20:00:00+00:00,0,0.364318297,0.177325664,0.357236554
2015-06-08 21:00:00+00:00,0,0.365129706,0.178080981,0.35444906
2015-06-08 22:00:00+00:00,0,0.326014794,0.174859514,0.354066463
2015-06-08 23:00:00+00:00,0,0.282818801,0.165863956,0.35461303
2015-06-09 00:00:00+00:00,0,0.290236905,0.153688539,0.355596852
2015-06-09 01:00:00+00:00,0,0.305407444,0.148801707,0.355323568
2015-06-09 02:00:00+00:00,4.60E-05,0.293232175,0.140932526,0.354011806
2015-06-09 03:00:00+00:00,0.004517667,0.27425003,0.134643602,0.351716222
2015-06-09 04:00:00+00:00,0.027329453,0.227931382,0.116260664,0.351114998
2015-06-09 05:00:00+00:00,0.072906674,0.16999332,0.090734897,0.351716222
2015-06-09 06:00:00+00:00,0.134291741,0.144006978,0.089167054,0.355651509
2015-06-09 07:00:00+00:00,0.194768714,0.142739581,0.088836958,0.356744644
2015-06-09 08:00:00+00:00,0.238358488,0.145242263,0.087532516,0.359313511
2015-06-09 09:00:00+00:00,0.262115391,0.147535223,0.091409159,0.364123306
2015-06-09 10:00:00+00:00,0.275193098,0.133389776,0.097945354,0.363084827
2015-06-09 11:00:00+00:00,0.280702078,0.118094475,0.103368861,0.363412768
2015-06-09 12:00:00+00:00,0.271810372,0.119027902,0.098950523,0.357619152
2015-06-09 13:00:00+00:00,0.24632194,0.141734224,0.097725044,0.364123306
2015-06-09 14:00:00+00:00,0.214047794,0.155331125,0.095505562,0.363631395
2015-06-09 15:00:00+00:00,0.167722076,0.172484228,0.098243041,0.368058592
2015-06-09 16:00:00+00:00,0.108482559,0.166506403,0.098288094,0.368823787
2015-06-09 17:00:00+00:00,0.056489813,0.167017247,0.100505453,0.370463489
2015-06-09 18:00:00+00:00,0.017714214,0.182177503,0.095402828,0.37264976
2015-06-09 19:00:00+00:00,0.001571521,0.220982576,0.091682639,0.371556624
2015-06-09 20:00:00+00:00,0,0.21824636,0.100844579,0.370135549
2015-06-09 21:00:00+00:00,0,0.194482249,0.106484713,0.378552689
2015-06-09 22:00:00+00:00,0,0.188296042,0.102744792,0.371392654
2015-06-09 23:00:00+00:00,0,0.165897439,0.100999399,0.376421076
2015-06-10 00:00:00+00:00,0,0.190987506,0.096371006,0.376967643
2015-06-10 01:00:00+00:00,0,0.191914849,0.091611066,0.377787495
2015-06-10 02:00:00+00:00,5.92E-05,0.202149581,0.086996028,0.37718627
2015-06-10 03:00:00+00:00,0.006792092,0.155496361,0.086304004,0.378443376
2015-06-10 04:00:00+00:00,0.040535384,0.140218495,0.078602178,0.378989943
2015-06-10 05:00:00+00:00,0.104852317,0.138953651,0.055011742,0.374672059
2015-06-10 06:00:00+00:00,0.193219999,0.130370296,0.046875975,0.376694359
2015-06-10 07:00:00+00:00,0.284834814,0.151059651,0.050943025,0.385931351
2015-06-10 08:00:00+00:00,0.363101539,0.154184533,0.057438642,0.388773502
2015-06-10 09:00:00+00:00,0.404113983,0.153127957,0.06488189,0.388062965
2015-06-10 10:00:00+00:00,0.415795455,0.14768178,0.068580061,0.38746174
2015-06-10 11:00:00+00:00,0.410375622,0.142027441,0.0688097,0.389265413
2015-06-10 12:00:00+00:00,0.395777413,0.140971986,0.06709122,0.391123743
2015-06-10 13:00:00+00:00,0.360771243,0.134901195,0.072994002,0.391014429
2015-06-10 14:00:00+00:00,0.305127319,0.133950517,0.080133956,0.393036729
2015-06-10 15:00:00+00:00,0.231554735,0.165075192,0.084378015,0.394293835
2015-06-10 16:00:00+00:00,0.151230721,0.191911856,0.091649317,0.394895059
2015-06-10 17:00:00+00:00,0.076785263,0.221251934,0.095017893,0.396808045
2015-06-10 18:00:00+00:00,0.024266892,0.220608988,0.08667215,0.39336467
2015-06-10 19:00:00+00:00,0.002117015,0.223621756,0.094976396,0.395605597
2015-06-10 20:00:00+00:00,0,0.230393652,0.11036811,0.396753389
2015-06-10 21:00:00+00:00,0,0.212937026,0.11724392,0.395660254
2015-06-10 22:00:00+00:00,0,0.17073397,0.11511712,0.396316135
2015-06-10 23:00:00+00:00,0,0.148480476,0.104086685,0.397518583
2015-06-11 00:00:00+00:00,0,0.13594058,0.094635834,0.397682554
2015-06-11 01:00:00+00:00,0,0.112127027,0.090673352,0.397081329
2015-06-11 02:00:00+00:00,5.92E-05,0.084245827,0.083960315,0.398557062
2015-06-11 03:00:00+00:00,0.007001622,0.053132573,0.078879365,0.399704854
2015-06-11 04:00:00+00:00,0.043587355,0.044778206,0.066257457,0.400251421
2015-06-11 05:00:00+00:00,0.118046857,0.05302025,0.041172774,0.399540883
2015-06-11 06:00:00+00:00,0.222378739,0.038405574,0.027419707,0.400524705
2015-06-11 07:00:00+00:00,0.341041224,0.035585151,0.027175945,0.402601662
2015-06-11 08:00:00+00:00,0.423525064,0.032034696,0.033124037,0.404022737
2015-06-11 09:00:00+00:00,0.466175599,0.037875328,0.037473073,0.402492348
2015-06-11 10:00:00+00:00,0.488873409,0.043089226,0.036505432,0.403749453
2015-06-11 11:00:00+00:00,0.497831271,0.042772983,0.036248435,0.402383035
2015-06-11 12:00:00+00:00,0.483720908,0.059043309,0.035873007,0.402383035
2015-06-11 13:00:00+00:00,0.445319917,0.071764607,0.036655617,0.403421513
2015-06-11 14:00:00+00:00,0.382017301,0.096270301,0.040056912,0.403694797
2015-06-11 15:00:00+00:00,0.2947075,0.085625381,0.044155571,0.404241364
2015-06-11 16:00:00+00:00,0.191358392,0.078423306,0.048030445,0.404623962
2015-06-11 17:00:00+00:00,0.093709852,0.067468288,0.053142166,0.404459991
2015-06-11 18:00:00+00:00,0.029358552,0.074970745,0.058207726,0.403148229
2015-06-11 19:00:00+00:00,0.002576914,0.089353448,0.075352779,0.40194578
2015-06-11 20:00:00+00:00,0,0.127400194,0.091082959,0.400306078
2015-06-11 21:00:00+00:00,0,0.183267706,0.094700557,0.40178181
2015-06-11 22:00:00+00:00,0,0.20420678,0.093535066,0.400415391
2015-06-11 23:00:00+00:00,0,0.214406619,0.091751167,0.400142108
2015-06-12 00:00:00+00:00,0,0.199278402,0.08896731,0.401235243
2015-06-12 01:00:00+00:00,0,0.185298661,0.087762434,0.400579362
2015-06-12 02:00:00+00:00,3.94E-05,0.152875897,0.088564133,0.400142108
2015-06-12 03:00:00+00:00,0.007546346,0.139526574,0.089846069,0.399158286
2015-06-12 04:00:00+00:00,0.047867803,0.142642181,0.081792824,0.399103629
2015-06-12 05:00:00+00:00,0.13501124,0.132108971,0.057352421,0.398775689
2015-06-12 06:00:00+00:00,0.263999898,0.118868599,0.027432563,0.399322256
2015-06-12 07:00:00+00:00,0.400888388,0.084170698,0.019926219,0.401180586
2015-06-12 08:00:00+00:00,0.506473372,0.058227809,0.017623565,0.402820289
2015-06-12 09:00:00+00:00,0.576916532,0.037808809,0.015570938,0.402164408
2015-06-12 10:00:00+00:00,0.617174644,0.035931186,0.013676231,0.401071272
2015-06-12 11:00:00+00:00,0.616316933,0.04332257,0.014550987,0.400251421
2015-06-12 12:00:00+00:00,0.584670493,0.057689767,0.016747933,0.400470048
2015-06-12 13:00:00+00:00,0.519100423,0.071950689,0.019201374,0.401235243
2015-06-12 14:00:00+00:00,0.412928971,0.107137408,0.023483448,0.402710975
2015-06-12 15:00:00+00:00,0.29241618,0.130137798,0.032475235,0.402492348
2015-06-12 16:00:00+00:00,0.170438842,0.166147956,0.039046176,0.403530826
2015-06-12 17:00:00+00:00,0.077462843,0.196947808,0.040703371,0.403694797
2015-06-12 18:00:00+00:00,0.022578157,0.243564471,0.049786789,0.40178181
2015-06-12 19:00:00+00:00,0.001873288,0.2833053,0.056929578,0.402000437
2015-06-12 20:00:00+00:00,0,0.309927074,0.078240361,0.402164408
2015-06-12 21:00:00+00:00,0,0.343308958,0.091618222,0.403148229
2015-06-12 22:00:00+00:00,0,0.348591146,0.092465762,0.402547005
2015-06-12 23:00:00+00:00,0,0.339096906,0.092675266,0.402601662
2015-06-13 00:00:00+00:00,0,0.345834815,0.095778785,0.402164408
2015-06-13 01:00:00+00:00,0,0.301179259,0.093285013,0.402000437
2015-06-13 02:00:00+00:00,7.23E-05,0.224489728,0.093178797,0.402874945
2015-06-13 03:00:00+00:00,0.007808311,0.174439972,0.094164393,0.40380411
2015-06-13 04:00:00+00:00,0.048492801,0.135422802,0.085166033,0.403749453
2015-06-13 05:00:00+00:00,0.118622088,0.14175686,0.070459052,0.403913424
2015-06-13 06:00:00+00:00,0.193574908,0.172425431,0.060750802,0.402820289
2015-06-13 07:00:00+00:00,0.270636725,0.204024964,0.054015498,0.403366856
2015-06-13 08:00:00+00:00,0.3398042,0.230525133,0.053436163,0.40380411
2015-06-13 09:00:00+00:00,0.376614754,0.317845705,0.071679333,0.403257543
2015-06-13 10:00:00+00:00,0.395140462,0.384464782,0.098037677,0.403312199
2015-06-13 11:00:00+00:00,0.389321846,0.417390903,0.127565363,0.402656318
2015-06-13 12:00:00+00:00,0.384134242,0.487734929,0.161880139,0.405771753
2015-06-13 13:00:00+00:00,0.374589247,0.532602388,0.175491646,0.406536948
2015-06-13 14:00:00+00:00,0.332334101,0.593365583,0.195291175,0.406045037
2015-06-13 15:00:00+00:00,0.258526029,0.672099071,0.201115731,0.406318321
2015-06-13 16:00:00+00:00,0.166388803,0.673609751,0.216857051,0.406427634
2015-06-13 17:00:00+00:00,0.084215955,0.597912052,0.209279114,0.407138172
2015-06-13 18:00:00+00:00,0.026196594,0.594647006,0.177119917,0.406974202
2015-06-13 19:00:00+00:00,0.001978209,0.641356516,0.168891477,0.407138172
2015-06-13 20:00:00+00:00,0,0.647648198,0.157460729,0.406591605
2015-06-13 21:00:00+00:00,0,0.443057632,0.161878069,0.405771753
2015-06-13 22:00:00+00:00,0,0.456112553,0.171227145,0.406263664
2015-06-13 23:00:00+00:00,0,0.367999944,0.171475251,0.406045037
2015-06-14 00:00:00+00:00,0,0.338892796,0.164345435,0.40599038
2015-06-14 01:00:00+00:00,0,0.304077521,0.165244582,0.405061216
2015-06-14 02:00:00+00:00,5.91E-05,0.264802386,0.157299618,0.404787932
2015-06-14 03:00:00+00:00,0.007478745,0.24526175,0.151629942,0.404350678
2015-06-14 04:00:00+00:00,0.045003698,0.237664272,0.130343846,0.404296021
2015-06-14 05:00:00+00:00,0.119947926,0.215844417,0.108466408,0.403913424
2015-06-14 06:00:00+00:00,0.221184899,0.205343484,0.100667012,0.404022737
2015-06-14 07:00:00+00:00,0.327671626,0.1546715,0.106366634,0.403749453
2015-06-14 08:00:00+00:00,0.413233052,0.105459207,0.099034295,0.403694797
2015-06-14 09:00:00+00:00,0.473512519,0.100158402,0.088907689,0.403585483
2015-06-14 10:00:00+00:00,0.503778862,0.073789993,0.07705209,0.403202886
2015-06-14 11:00:00+00:00,0.507239468,0.091945022,0.066616918,0.402874945
2015-06-14 12:00:00+00:00,0.470140559,0.105220718,0.060396419,0.404678618
2015-06-14 13:00:00+00:00,0.406677161,0.135095974,0.061967151,0.406045037
2015-06-14 14:00:00+00:00,0.342340423,0.185613868,0.066371551,0.406700918
2015-06-14 15:00:00+00:00,0.255838929,0.256146725,0.072353762,0.407083516
2015-06-14 16:00:00+00:00,0.164514916,0.302499346,0.088020168,0.408723218
2015-06-14 17:00:00+00:00,0.081984329,0.319592679,0.107387696,0.410089637
2015-06-14 18:00:00+00:00,0.024879061,0.381283939,0.116781431,0.411565369
2015-06-14 19:00:00+00:00,0.001912249,0.394013746,0.12549779,0.410362921
2015-06-14 20:00:00+00:00,0,0.373243164,0.129723757,0.410690861
2015-06-14 21:00:00+00:00,0,0.394163504,0.129209615,0.407739397
2015-06-14 22:00:00+00:00,0,0.406888666,0.128051211,0.404842589
2015-06-14 23:00:00+00:00,0,0.377101815,0.127418754,0.405061216
2015-06-15 00:00:00+00:00,0,0.351880367,0.128265472,0.406045037
2015-06-15 01:00:00+00:00,0,0.377046244,0.121874269,0.405935724
2015-06-15 02:00:00+00:00,5.91E-05,0.401068285,0.112833925,0.405553126
2015-06-15 03:00:00+00:00,0.006203036,0.457530437,0.104411705,0.404514648
2015-06-15 04:00:00+00:00,0.03538474,0.493048651,0.090862149,0.404405334
2015-06-15 05:00:00+00:00,0.085553761,0.442125906,0.085714004,0.402656318
2015-06-15 06:00:00+00:00,0.152550382,0.386235574,0.08399741,0.408395278
2015-06-15 07:00:00+00:00,0.22139273,0.365068663,0.077541328,0.408613905
2015-06-15 08:00:00+00:00,0.294544844,0.282563519,0.073510983,0.409652383
2015-06-15 09:00:00+00:00,0.356243263,0.230427016,0.077322778,0.41172934
2015-06-15 10:00:00+00:00,0.394713349,0.231134725,0.087096488,0.413314386
2015-06-15 11:00:00+00:00,0.401860277,0.212782364,0.096035203,0.411947967
2015-06-15 12:00:00+00:00,0.388867901,0.223642881,0.106945679,0.410417578
2015-06-15 13:00:00+00:00,0.359054719,0.260708247,0.115765686,0.410526891
2015-06-15 14:00:00+00:00,0.307164489,0.277467312,0.118104481,0.409980324
2015-06-15 15:00:00+00:00,0.235208151,0.368376147,0.125182333,0.410144294
2015-06-15 16:00:00+00:00,0.150853879,0.378498185,0.133101386,0.410745518
2015-06-15 17:00:00+00:00,0.078485143,0.349580548,0.129070857,0.410581548
2015-06-15 18:00:00+00:00,0.02736618,0.327811605,0.11475402,0.411401399
2015-06-15 19:00:00+00:00,0.002647904,0.3033532,0.10408531,0.411018802
2015-06-15 20:00:00+00:00,0,0.312855758,0.107863485,0.411674683
2015-06-15 21:00:00+00:00,0,0.262523165,0.103064392,0.411401399
2015-06-15 22:00:00+00:00,0,0.286932278,0.090582151,0.411292086
2015-06-15 23:00:00+00:00,0,0.289706077,0.077797829,0.410308264
2015-06-16 00:00:00+00:00,0,0.287304534,0.066801459,0.409379099
2015-06-16 01:00:00+00:00,0,0.29473463,0.06245647,0.409324443
2015-06-16 02:00:00+00:00,5.91E-05,0.27805308,0.061515992,0.409324443
2015-06-16 03:00:00+00:00,0.007089238,0.273997167,0.055081215,0.409160472
2015-06-16 04:00:00+00:00,0.044670535,0.288151932,0.044085546,0.406755575
2015-06-16 05:00:00+00:00,0.116258448,0.359620196,0.031013345,0.41593791
2015-06-16 06:00:00+00:00,0.205847694,0.423837098,0.03409525,0.417085702
2015-06-16 07:00:00+00:00,0.298819594,0.403221824,0.047455511,0.41391561
2015-06-16 08:00:00+00:00,0.366673323,0.379505163,0.066546123,0.414954088
2015-06-16 09:00:00+00:00,0.38695301,0.391268164,0.079912348,0.415992567
2015-06-16 10:00:00+00:00,0.381221997,0.379243489,0.094599197,0.417195015
2015-06-16 11:00:00+00:00,0.367935627,0.2751825,0.104665907,0.416375164
2015-06-16 12:00:00+00:00,0.352842671,0.198848934,0.113891241,0.414462178
2015-06-16 13:00:00+00:00,0.330897517,0.169675962,0.123458113,0.416812418
2015-06-16 14:00:00+00:00,0.282555037,0.168423062,0.131592207,0.418561434
2015-06-16 15:00:00+00:00,0.218412709,0.140394025,0.132247971,0.418616091
2015-06-16 16:00:00+00:00,0.149744483,0.123533781,0.130938904,0.418069523
2015-06-16 17:00:00+00:00,0.083737704,0.076285651,0.127796519,0.418506777
2015-06-16 18:00:00+00:00,0.028032877,0.063049882,0.10332434,0.417358986
2015-06-16 19:00:00+00:00,0.002739549,0.06335521,0.081908184,0.416812418
2015-06-16 20:00:00+00:00,0,0.063970634,0.080474839,0.415719283
2015-06-16 21:00:00+00:00,0,0.093003835,0.084153711,0.415664626
2015-06-16 22:00:00+00:00,0,0.09444397,0.087168852,0.414954088
2015-06-16 23:00:00+00:00,0,0.105492245,0.086550292,0.413696983
2015-06-17 00:00:00+00:00,0,0.130280055,0.084026235,0.413095759
2015-06-17 01:00:00+00:00,0,0.228722457,0.077566422,0.412658505
2015-06-17 02:00:00+00:00,6.57E-05,0.320126648,0.071888631,0.412385221
2015-06-17 03:00:00+00:00,0.008277411,0.422259806,0.06834638,0.411674683
2015-06-17 04:00:00+00:00,0.050393432,0.502378431,0.062018341,0.412221251
2015-06-17 05:00:00+00:00,0.141969366,0.559661051,0.044297426,0.411838653
2015-06-17 06:00:00+00:00,0.265707551,0.619207332,0.042969731,0.410909488
2015-06-17 07:00:00+00:00,0.385522627,0.662016193,0.059453995,0.41375164
2015-06-17 08:00:00+00:00,0.486121518,0.696661988,0.064078768,0.409105815
2015-06-17 09:00:00+00:00,0.548867776,0.730166685,0.070700746,0.417741583
2015-06-17 10:00:00+00:00,0.578209292,0.753446007,0.079510407,0.418506777
2015-06-17 11:00:00+00:00,0.586962917,0.77919923,0.09385835,0.417413642
2015-06-17 12:00:00+00:00,0.562989336,0.784303784,0.114132036,0.41828815
2015-06-17 13:00:00+00:00,0.497769004,0.79095623,0.131291207,0.420365107
2015-06-17 14:00:00+00:00,0.398896329,0.799465087,0.143989157,0.422442064
2015-06-17 15:00:00+00:00,0.281368795,0.785371528,0.154295484,0.421458242
